item_id_a	item_id_b	mode	action	is_directional	a_is_acting	score
9606.ENSP00000000412	9606.ENSP00000243298	binding		f	t	901
9606.ENSP00000000412	9606.ENSP00000242285	reaction		t	t	901
9606.ENSP00000000412	9606.ENSP00000243298	binding		f	f	901
9606.ENSP00000000412	9606.ENSP00000243298	reaction		f	f	901
9606.ENSP00000000412	9606.ENSP00000243298	catalysis		t	f	901
9606.ENSP00000000412	9606.ENSP00000243298	catalysis		t	t	901
9606.ENSP00000000412	9606.ENSP00000244458	reaction		t	f	900
9606.ENSP00000000412	9606.ENSP00000244458	binding		f	t	900
9606.ENSP00000000412	9606.ENSP00000243298	reaction		t	t	901
9606.ENSP00000000412	9606.ENSP00000244458	binding		f	f	900
9606.ENSP00000000412	9606.ENSP00000244458	reaction		f	f	900
9606.ENSP00000000412	9606.ENSP00000244458	catalysis		t	f	900
9606.ENSP00000000412	9606.ENSP00000244458	catalysis		t	t	900
9606.ENSP00000000412	9606.ENSP00000258145	reaction		f	f	901
9606.ENSP00000000412	9606.ENSP00000253083	catalysis		t	f	900
9606.ENSP00000000412	9606.ENSP00000250244	reaction		t	t	900
9606.ENSP00000000412	9606.ENSP00000250244	catalysis		t	f	900
9606.ENSP00000000412	9606.ENSP00000250244	binding		f	f	900
9606.ENSP00000000412	9606.ENSP00000250244	binding		f	t	900
9606.ENSP00000000412	9606.ENSP00000250244	reaction		t	f	900
9606.ENSP00000000412	9606.ENSP00000250244	catalysis		t	t	900
9606.ENSP00000000412	9606.ENSP00000250244	reaction		f	f	900
9606.ENSP00000000412	9606.ENSP00000253083	binding		f	t	900
9606.ENSP00000000412	9606.ENSP00000252771	reaction		f	f	900
9606.ENSP00000000412	9606.ENSP00000252771	binding		f	f	900
9606.ENSP00000000412	9606.ENSP00000252771	binding		f	t	900
9606.ENSP00000000412	9606.ENSP00000253083	binding		f	f	900
9606.ENSP00000000412	9606.ENSP00000252771	reaction		t	f	900
9606.ENSP00000000412	9606.ENSP00000252771	reaction		t	t	900
9606.ENSP00000000412	9606.ENSP00000258145	catalysis		t	t	901
9606.ENSP00000000412	9606.ENSP00000258062	catalysis		t	f	901
9606.ENSP00000000412	9606.ENSP00000253083	reaction		t	f	900
9606.ENSP00000000412	9606.ENSP00000253083	catalysis		t	t	900
9606.ENSP00000000412	9606.ENSP00000253083	reaction		f	f	900
9606.ENSP00000000412	9606.ENSP00000258062	binding		f	t	901
9606.ENSP00000000412	9606.ENSP00000253083	reaction		t	t	900
9606.ENSP00000000412	9606.ENSP00000258062	binding		f	f	901
9606.ENSP00000000412	9606.ENSP00000258145	catalysis		t	f	901
9606.ENSP00000000412	9606.ENSP00000258062	reaction		t	f	901
9606.ENSP00000000412	9606.ENSP00000258062	catalysis		t	t	901
9606.ENSP00000000412	9606.ENSP00000258062	reaction		f	f	901
9606.ENSP00000000412	9606.ENSP00000258145	binding		f	t	901
9606.ENSP00000000412	9606.ENSP00000258062	reaction		t	t	901
9606.ENSP00000000412	9606.ENSP00000258145	binding		f	f	901
9606.ENSP00000000412	9606.ENSP00000261205	catalysis		t	f	900
9606.ENSP00000000412	9606.ENSP00000258145	reaction		t	f	901
9606.ENSP00000000412	9606.ENSP00000258145	reaction		t	t	901
9606.ENSP00000000412	9606.ENSP00000261205	reaction		t	t	900
9606.ENSP00000000412	9606.ENSP00000261205	catalysis		t	t	900
9606.ENSP00000000412	9606.ENSP00000261205	reaction		t	f	900
9606.ENSP00000000442	9606.ENSP00000005178	binding		f	f	360
9606.ENSP00000000442	9606.ENSP00000261454	binding		f	f	452
9606.ENSP00000000442	9606.ENSP00000206249	binding		f	t	433
9606.ENSP00000000442	9606.ENSP00000245479	expression		t	t	423
9606.ENSP00000000442	9606.ENSP00000206249	activation	activation	t	f	433
9606.ENSP00000000442	9606.ENSP00000206249	binding		f	f	433
9606.ENSP00000000442	9606.ENSP00000005178	binding		f	t	360
9606.ENSP00000000442	9606.ENSP00000223190	activation	activation	t	t	900
9606.ENSP00000000442	9606.ENSP00000261454	binding		f	t	452
9606.ENSP00000000442	9606.ENSP00000262030	activation	activation	t	t	901
9606.ENSP00000001008	9606.ENSP00000246957	reaction		t	t	260
9606.ENSP00000001008	9606.ENSP00000246957	reaction		t	f	260
9606.ENSP00000001008	9606.ENSP00000246957	binding		f	t	260
9606.ENSP00000001008	9606.ENSP00000246957	reaction		f	f	260
9606.ENSP00000001008	9606.ENSP00000246802	binding		f	t	165
9606.ENSP00000001008	9606.ENSP00000222247	binding		f	f	153
9606.ENSP00000001008	9606.ENSP00000246957	binding		f	f	260
9606.ENSP00000001008	9606.ENSP00000217244	ptmod		t	f	464
9606.ENSP00000001008	9606.ENSP00000238146	binding		f	t	156
9606.ENSP00000001008	9606.ENSP00000246802	binding		f	f	165
9606.ENSP00000001008	9606.ENSP00000238146	binding		f	f	156
9606.ENSP00000001008	9606.ENSP00000222247	binding		f	t	153
9606.ENSP00000001008	9606.ENSP00000254940	binding		f	t	175
9606.ENSP00000001008	9606.ENSP00000254940	binding		f	f	175
9606.ENSP00000001008	9606.ENSP00000259239	binding		f	f	156
9606.ENSP00000001008	9606.ENSP00000259239	binding		f	t	156
9606.ENSP00000001008	9606.ENSP00000262033	binding		f	f	907
9606.ENSP00000001008	9606.ENSP00000261942	binding		f	f	165
9606.ENSP00000001008	9606.ENSP00000261942	binding		f	t	165
9606.ENSP00000001008	9606.ENSP00000262033	binding		f	t	907
9606.ENSP00000001146	9606.ENSP00000231572	expression		t	f	467
9606.ENSP00000001146	9606.ENSP00000222982	binding		f	f	313
9606.ENSP00000001146	9606.ENSP00000222382	binding		f	f	224
9606.ENSP00000001146	9606.ENSP00000222382	binding		f	t	224
9606.ENSP00000001146	9606.ENSP00000224356	binding		f	t	803
9606.ENSP00000001146	9606.ENSP00000222982	binding		f	t	313
9606.ENSP00000001146	9606.ENSP00000224356	binding		f	f	803
9606.ENSP00000001146	9606.ENSP00000260270	reaction		t	t	179
9606.ENSP00000001146	9606.ENSP00000260270	catalysis		t	f	179
9606.ENSP00000001146	9606.ENSP00000260270	binding		f	f	179
9606.ENSP00000001146	9606.ENSP00000260270	binding		f	t	179
9606.ENSP00000001146	9606.ENSP00000260270	reaction		t	f	179
9606.ENSP00000001146	9606.ENSP00000260270	catalysis		t	t	179
9606.ENSP00000001146	9606.ENSP00000260270	reaction		f	f	179
9606.ENSP00000002125	9606.ENSP00000260361	binding		f	f	901
9606.ENSP00000002125	9606.ENSP00000259037	reaction		t	t	900
9606.ENSP00000002125	9606.ENSP00000259037	reaction		f	f	900
9606.ENSP00000002125	9606.ENSP00000259037	reaction		t	f	900
9606.ENSP00000002125	9606.ENSP00000259037	binding		f	t	900
9606.ENSP00000002125	9606.ENSP00000259037	binding		f	f	900
9606.ENSP00000002125	9606.ENSP00000252711	reaction		t	f	900
9606.ENSP00000002125	9606.ENSP00000252711	reaction		t	t	900
9606.ENSP00000002125	9606.ENSP00000252711	reaction		f	f	900
9606.ENSP00000002125	9606.ENSP00000007516	reaction		f	f	903
9606.ENSP00000002125	9606.ENSP00000233627	reaction		t	f	908
9606.ENSP00000002125	9606.ENSP00000007516	binding		f	t	903
9606.ENSP00000002125	9606.ENSP00000007516	binding		f	f	903
9606.ENSP00000002125	9606.ENSP00000233627	reaction		f	f	908
9606.ENSP00000002125	9606.ENSP00000184266	reaction		t	t	900
9606.ENSP00000002125	9606.ENSP00000184266	binding		f	f	900
9606.ENSP00000002125	9606.ENSP00000007516	reaction		t	f	903
9606.ENSP00000002125	9606.ENSP00000007516	reaction		t	t	903
9606.ENSP00000002125	9606.ENSP00000184266	reaction		t	f	900
9606.ENSP00000002125	9606.ENSP00000184266	binding		f	t	900
9606.ENSP00000002125	9606.ENSP00000184266	reaction		f	f	900
9606.ENSP00000002125	9606.ENSP00000233627	binding		f	t	908
9606.ENSP00000002125	9606.ENSP00000215565	reaction		f	f	903
9606.ENSP00000002125	9606.ENSP00000215565	binding		f	f	903
9606.ENSP00000002125	9606.ENSP00000215565	binding		f	t	903
9606.ENSP00000002125	9606.ENSP00000233627	binding		f	f	908
9606.ENSP00000002125	9606.ENSP00000215565	reaction		t	f	903
9606.ENSP00000002125	9606.ENSP00000215565	reaction		t	t	903
9606.ENSP00000002125	9606.ENSP00000252711	binding		f	t	900
9606.ENSP00000002125	9606.ENSP00000252102	reaction		f	f	900
9606.ENSP00000002125	9606.ENSP00000237889	reaction		t	t	905
9606.ENSP00000002125	9606.ENSP00000237889	binding		f	f	905
9606.ENSP00000002125	9606.ENSP00000233627	reaction		t	t	908
9606.ENSP00000002125	9606.ENSP00000237889	reaction		t	f	905
9606.ENSP00000002125	9606.ENSP00000237889	binding		f	t	905
9606.ENSP00000002125	9606.ENSP00000237889	reaction		f	f	905
9606.ENSP00000002125	9606.ENSP00000252102	binding		f	t	900
9606.ENSP00000002125	9606.ENSP00000247866	reaction		f	f	900
9606.ENSP00000002125	9606.ENSP00000247866	binding		f	f	900
9606.ENSP00000002125	9606.ENSP00000247866	binding		f	t	900
9606.ENSP00000002125	9606.ENSP00000252102	binding		f	f	900
9606.ENSP00000002125	9606.ENSP00000247866	reaction		t	f	900
9606.ENSP00000002125	9606.ENSP00000247866	reaction		t	t	900
9606.ENSP00000002125	9606.ENSP00000252711	binding		f	f	900
9606.ENSP00000002125	9606.ENSP00000252102	reaction		t	f	900
9606.ENSP00000002125	9606.ENSP00000252102	reaction		t	t	900
9606.ENSP00000002125	9606.ENSP00000260361	reaction		f	f	901
9606.ENSP00000002125	9606.ENSP00000260361	reaction		t	f	901
9606.ENSP00000002125	9606.ENSP00000260361	binding		f	t	901
9606.ENSP00000002125	9606.ENSP00000260361	reaction		t	t	901
9606.ENSP00000002596	9606.ENSP00000261858	binding		f	t	311
9606.ENSP00000002596	9606.ENSP00000261858	binding		f	f	311
9606.ENSP00000002596	9606.ENSP00000254351	catalysis		t	t	900
9606.ENSP00000002829	9606.ENSP00000234091	expression	inhibition	t	f	457
9606.ENSP00000003084	9606.ENSP00000261303	catalysis		t	f	902
9606.ENSP00000003084	9606.ENSP00000042931	binding		f	f	540
9606.ENSP00000003084	9606.ENSP00000227378	catalysis		t	f	911
9606.ENSP00000003084	9606.ENSP00000000412	catalysis		t	f	900
9606.ENSP00000003084	9606.ENSP00000023897	binding		f	t	540
9606.ENSP00000003084	9606.ENSP00000023897	binding		f	f	540
9606.ENSP00000003084	9606.ENSP00000005340	reaction		t	t	901
9606.ENSP00000003084	9606.ENSP00000000412	reaction		t	t	900
9606.ENSP00000003084	9606.ENSP00000000412	catalysis		t	t	900
9606.ENSP00000003084	9606.ENSP00000000412	reaction		t	f	900
9606.ENSP00000003084	9606.ENSP00000005340	reaction		t	f	901
9606.ENSP00000003084	9606.ENSP00000005340	catalysis		t	f	901
9606.ENSP00000003084	9606.ENSP00000005340	catalysis		t	t	901
9606.ENSP00000003084	9606.ENSP00000013034	binding		f	t	416
9606.ENSP00000003084	9606.ENSP00000011653	catalysis		t	t	900
9606.ENSP00000003084	9606.ENSP00000007699	expression		t	t	433
9606.ENSP00000003084	9606.ENSP00000011653	catalysis		t	f	900
9606.ENSP00000003084	9606.ENSP00000013034	binding		f	f	416
9606.ENSP00000003084	9606.ENSP00000011653	reaction		t	f	900
9606.ENSP00000003084	9606.ENSP00000011653	reaction		t	t	900
9606.ENSP00000003084	9606.ENSP00000227378	binding		f	t	911
9606.ENSP00000003084	9606.ENSP00000218075	binding		f	t	540
9606.ENSP00000003084	9606.ENSP00000185150	binding		f	f	900
9606.ENSP00000003084	9606.ENSP00000157812	catalysis		t	f	902
9606.ENSP00000003084	9606.ENSP00000054666	catalysis		t	f	900
9606.ENSP00000003084	9606.ENSP00000042931	binding		f	t	540
9606.ENSP00000003084	9606.ENSP00000044462	catalysis		t	f	905
9606.ENSP00000003084	9606.ENSP00000054666	reaction		t	t	900
9606.ENSP00000003084	9606.ENSP00000054666	catalysis		t	t	900
9606.ENSP00000003084	9606.ENSP00000054666	reaction		t	f	900
9606.ENSP00000003084	9606.ENSP00000158771	reaction		t	t	900
9606.ENSP00000003084	9606.ENSP00000158771	catalysis		t	f	900
9606.ENSP00000003084	9606.ENSP00000158771	binding		f	f	900
9606.ENSP00000003084	9606.ENSP00000158771	binding		f	t	900
9606.ENSP00000003084	9606.ENSP00000158771	reaction		t	f	900
9606.ENSP00000003084	9606.ENSP00000158771	catalysis		t	t	900
9606.ENSP00000003084	9606.ENSP00000158771	reaction		f	f	900
9606.ENSP00000003084	9606.ENSP00000218075	binding		f	f	540
9606.ENSP00000003084	9606.ENSP00000185206	binding		f	f	540
9606.ENSP00000003084	9606.ENSP00000185150	catalysis		t	t	900
9606.ENSP00000003084	9606.ENSP00000185150	binding		f	t	900
9606.ENSP00000003084	9606.ENSP00000185150	catalysis		t	f	900
9606.ENSP00000003084	9606.ENSP00000185150	reaction		t	t	900
9606.ENSP00000003084	9606.ENSP00000185150	reaction		f	f	900
9606.ENSP00000003084	9606.ENSP00000185150	reaction		t	f	900
9606.ENSP00000003084	9606.ENSP00000217958	catalysis		t	f	903
9606.ENSP00000003084	9606.ENSP00000215071	catalysis		t	f	901
9606.ENSP00000003084	9606.ENSP00000185206	binding		f	t	540
9606.ENSP00000003084	9606.ENSP00000210313	catalysis		t	f	900
9606.ENSP00000003084	9606.ENSP00000216802	catalysis		t	f	902
9606.ENSP00000003084	9606.ENSP00000215832	activation	activation	t	f	416
9606.ENSP00000003084	9606.ENSP00000216455	catalysis		t	f	901
9606.ENSP00000003084	9606.ENSP00000227378	binding		f	f	911
9606.ENSP00000003084	9606.ENSP00000222812	binding	inhibition	t	f	416
9606.ENSP00000003084	9606.ENSP00000219473	catalysis		t	t	901
9606.ENSP00000003084	9606.ENSP00000219313	catalysis		t	f	901
9606.ENSP00000003084	9606.ENSP00000218548	binding		f	f	158
9606.ENSP00000003084	9606.ENSP00000218548	binding		f	t	158
9606.ENSP00000003084	9606.ENSP00000219473	catalysis		t	f	901
9606.ENSP00000003084	9606.ENSP00000219473	binding		f	f	901
9606.ENSP00000003084	9606.ENSP00000219473	binding		f	t	901
9606.ENSP00000003084	9606.ENSP00000222305	expression		t	f	416
9606.ENSP00000003084	9606.ENSP00000219473	reaction		t	t	901
9606.ENSP00000003084	9606.ENSP00000219473	reaction		f	f	901
9606.ENSP00000003084	9606.ENSP00000219473	reaction		t	f	901
9606.ENSP00000003084	9606.ENSP00000221930	expression	inhibition	t	f	416
9606.ENSP00000003084	9606.ENSP00000219919	binding		f	f	463
9606.ENSP00000003084	9606.ENSP00000219919	binding		f	t	463
9606.ENSP00000003084	9606.ENSP00000225426	catalysis		t	f	901
9606.ENSP00000003084	9606.ENSP00000223023	reaction		t	t	900
9606.ENSP00000003084	9606.ENSP00000223023	catalysis		t	f	900
9606.ENSP00000003084	9606.ENSP00000223023	binding		f	f	900
9606.ENSP00000003084	9606.ENSP00000223023	binding		f	t	900
9606.ENSP00000003084	9606.ENSP00000223023	reaction		t	f	900
9606.ENSP00000003084	9606.ENSP00000223023	catalysis		t	t	900
9606.ENSP00000003084	9606.ENSP00000223023	reaction		f	f	900
9606.ENSP00000003084	9606.ENSP00000224784	reaction		t	t	152
9606.ENSP00000003084	9606.ENSP00000224784	catalysis		t	f	152
9606.ENSP00000003084	9606.ENSP00000224784	binding		f	f	152
9606.ENSP00000003084	9606.ENSP00000224784	binding		f	t	152
9606.ENSP00000003084	9606.ENSP00000224784	reaction		t	f	152
9606.ENSP00000003084	9606.ENSP00000224784	catalysis		t	t	152
9606.ENSP00000003084	9606.ENSP00000224784	reaction		f	f	152
9606.ENSP00000003084	9606.ENSP00000261205	reaction		t	t	900
9606.ENSP00000003084	9606.ENSP00000247461	binding		f	t	467
9606.ENSP00000003084	9606.ENSP00000236192	reaction		t	t	900
9606.ENSP00000003084	9606.ENSP00000229328	ptmod		f	f	801
9606.ENSP00000003084	9606.ENSP00000228825	catalysis		t	f	903
9606.ENSP00000003084	9606.ENSP00000227378	reaction		t	f	911
9606.ENSP00000003084	9606.ENSP00000227378	catalysis		t	t	911
9606.ENSP00000003084	9606.ENSP00000227378	reaction		f	f	911
9606.ENSP00000003084	9606.ENSP00000228825	binding		f	t	903
9606.ENSP00000003084	9606.ENSP00000227378	reaction		t	t	911
9606.ENSP00000003084	9606.ENSP00000228825	binding		f	f	903
9606.ENSP00000003084	9606.ENSP00000229328	inhibition	inhibition	f	t	801
9606.ENSP00000003084	9606.ENSP00000228825	reaction		t	f	903
9606.ENSP00000003084	9606.ENSP00000228825	catalysis		t	t	903
9606.ENSP00000003084	9606.ENSP00000228825	reaction		f	f	903
9606.ENSP00000003084	9606.ENSP00000229328	inhibition	inhibition	f	f	801
9606.ENSP00000003084	9606.ENSP00000228825	reaction		t	t	903
9606.ENSP00000003084	9606.ENSP00000229135	expression	inhibition	t	f	467
9606.ENSP00000003084	9606.ENSP00000236192	reaction		t	f	900
9606.ENSP00000003084	9606.ENSP00000233242	catalysis		t	t	900
9606.ENSP00000003084	9606.ENSP00000230085	reaction		t	f	900
9606.ENSP00000003084	9606.ENSP00000230085	catalysis		t	f	900
9606.ENSP00000003084	9606.ENSP00000230085	catalysis		t	t	900
9606.ENSP00000003084	9606.ENSP00000233242	catalysis		t	f	900
9606.ENSP00000003084	9606.ENSP00000230085	reaction		t	t	900
9606.ENSP00000003084	9606.ENSP00000231449	activation	activation	t	f	433
9606.ENSP00000003084	9606.ENSP00000236192	catalysis		t	t	900
9606.ENSP00000003084	9606.ENSP00000233944	inhibition	inhibition	f	f	823
9606.ENSP00000003084	9606.ENSP00000233242	reaction		t	f	900
9606.ENSP00000003084	9606.ENSP00000233242	reaction		t	t	900
9606.ENSP00000003084	9606.ENSP00000236192	catalysis		t	f	900
9606.ENSP00000003084	9606.ENSP00000233944	inhibition	inhibition	f	t	823
9606.ENSP00000003084	9606.ENSP00000233944	ptmod		f	f	823
9606.ENSP00000003084	9606.ENSP00000247461	binding		f	f	467
9606.ENSP00000003084	9606.ENSP00000243253	binding		f	f	484
9606.ENSP00000003084	9606.ENSP00000238738	reaction		t	t	904
9606.ENSP00000003084	9606.ENSP00000238738	binding		f	f	904
9606.ENSP00000003084	9606.ENSP00000238738	activation	activation	t	f	904
9606.ENSP00000003084	9606.ENSP00000238738	activation	activation	t	t	904
9606.ENSP00000003084	9606.ENSP00000238738	reaction		t	f	904
9606.ENSP00000003084	9606.ENSP00000238738	binding		f	t	904
9606.ENSP00000003084	9606.ENSP00000238738	reaction		f	f	904
9606.ENSP00000003084	9606.ENSP00000242285	reaction		t	t	901
9606.ENSP00000003084	9606.ENSP00000242285	catalysis		t	f	901
9606.ENSP00000003084	9606.ENSP00000242285	binding		f	f	901
9606.ENSP00000003084	9606.ENSP00000242285	binding		f	t	901
9606.ENSP00000003084	9606.ENSP00000242285	reaction		t	f	901
9606.ENSP00000003084	9606.ENSP00000242285	catalysis		t	t	901
9606.ENSP00000003084	9606.ENSP00000242285	reaction		f	f	901
9606.ENSP00000003084	9606.ENSP00000247207	reaction		t	t	151
9606.ENSP00000003084	9606.ENSP00000244458	reaction		t	f	900
9606.ENSP00000003084	9606.ENSP00000244458	binding		f	t	900
9606.ENSP00000003084	9606.ENSP00000243253	binding		f	t	484
9606.ENSP00000003084	9606.ENSP00000244458	binding		f	f	900
9606.ENSP00000003084	9606.ENSP00000244458	reaction		f	f	900
9606.ENSP00000003084	9606.ENSP00000244458	catalysis		t	f	900
9606.ENSP00000003084	9606.ENSP00000244458	catalysis		t	t	900
9606.ENSP00000003084	9606.ENSP00000247207	reaction		t	f	151
9606.ENSP00000003084	9606.ENSP00000247207	binding		f	t	151
9606.ENSP00000003084	9606.ENSP00000244458	reaction		t	t	900
9606.ENSP00000003084	9606.ENSP00000247207	binding		f	f	151
9606.ENSP00000003084	9606.ENSP00000247207	reaction		f	f	151
9606.ENSP00000003084	9606.ENSP00000247207	catalysis		t	f	151
9606.ENSP00000003084	9606.ENSP00000247207	catalysis		t	t	151
9606.ENSP00000003084	9606.ENSP00000261205	reaction		t	f	900
9606.ENSP00000003084	9606.ENSP00000254436	binding		f	t	416
9606.ENSP00000003084	9606.ENSP00000253083	reaction		f	f	903
9606.ENSP00000003084	9606.ENSP00000252771	binding		f	t	901
9606.ENSP00000003084	9606.ENSP00000248572	binding		f	t	900
9606.ENSP00000003084	9606.ENSP00000248566	catalysis		t	f	900
9606.ENSP00000003084	9606.ENSP00000248572	binding		f	f	900
9606.ENSP00000003084	9606.ENSP00000252771	binding		f	f	901
9606.ENSP00000003084	9606.ENSP00000249647	binding		f	f	416
9606.ENSP00000003084	9606.ENSP00000249647	binding		f	t	416
9606.ENSP00000003084	9606.ENSP00000253083	catalysis		t	t	903
9606.ENSP00000003084	9606.ENSP00000252771	reaction		t	t	901
9606.ENSP00000003084	9606.ENSP00000252771	reaction		f	f	901
9606.ENSP00000003084	9606.ENSP00000252771	reaction		t	f	901
9606.ENSP00000003084	9606.ENSP00000253083	catalysis		t	f	903
9606.ENSP00000003084	9606.ENSP00000253083	binding		f	f	903
9606.ENSP00000003084	9606.ENSP00000253083	binding		f	t	903
9606.ENSP00000003084	9606.ENSP00000254436	binding		f	f	416
9606.ENSP00000003084	9606.ENSP00000254101	ptmod		f	f	801
9606.ENSP00000003084	9606.ENSP00000253577	binding		f	f	153
9606.ENSP00000003084	9606.ENSP00000253083	reaction		t	f	903
9606.ENSP00000003084	9606.ENSP00000253083	reaction		t	t	903
9606.ENSP00000003084	9606.ENSP00000254101	inhibition	inhibition	f	t	801
9606.ENSP00000003084	9606.ENSP00000253577	binding		f	t	153
9606.ENSP00000003084	9606.ENSP00000254101	inhibition	inhibition	f	f	801
9606.ENSP00000003084	9606.ENSP00000254286	reaction		t	t	152
9606.ENSP00000003084	9606.ENSP00000254286	catalysis		t	f	152
9606.ENSP00000003084	9606.ENSP00000254286	binding		f	f	152
9606.ENSP00000003084	9606.ENSP00000254286	binding		f	t	152
9606.ENSP00000003084	9606.ENSP00000254286	reaction		t	f	152
9606.ENSP00000003084	9606.ENSP00000254286	catalysis		t	t	152
9606.ENSP00000003084	9606.ENSP00000254286	reaction		f	f	152
9606.ENSP00000003084	9606.ENSP00000261205	catalysis		t	t	900
9606.ENSP00000003084	9606.ENSP00000258301	activation	activation	t	f	433
9606.ENSP00000003084	9606.ENSP00000256497	binding		f	t	425
9606.ENSP00000003084	9606.ENSP00000254963	reaction		f	f	151
9606.ENSP00000003084	9606.ENSP00000254963	binding		f	f	151
9606.ENSP00000003084	9606.ENSP00000254963	binding		f	t	151
9606.ENSP00000003084	9606.ENSP00000256497	binding		f	f	425
9606.ENSP00000003084	9606.ENSP00000254963	reaction		t	f	151
9606.ENSP00000003084	9606.ENSP00000254963	reaction		t	t	151
9606.ENSP00000003084	9606.ENSP00000258062	reaction		t	t	900
9606.ENSP00000003084	9606.ENSP00000258062	catalysis		t	f	900
9606.ENSP00000003084	9606.ENSP00000258062	binding		f	f	900
9606.ENSP00000003084	9606.ENSP00000258062	binding		f	t	900
9606.ENSP00000003084	9606.ENSP00000258062	reaction		t	f	900
9606.ENSP00000003084	9606.ENSP00000258062	catalysis		t	t	900
9606.ENSP00000003084	9606.ENSP00000258062	reaction		f	f	900
9606.ENSP00000003084	9606.ENSP00000261205	catalysis		t	f	900
9606.ENSP00000003084	9606.ENSP00000259512	binding		f	t	900
9606.ENSP00000003084	9606.ENSP00000258796	binding		f	f	540
9606.ENSP00000003084	9606.ENSP00000258301	binding		f	f	433
9606.ENSP00000003084	9606.ENSP00000258301	binding		f	t	433
9606.ENSP00000003084	9606.ENSP00000259512	binding		f	f	900
9606.ENSP00000003084	9606.ENSP00000258796	binding		f	t	540
9606.ENSP00000003084	9606.ENSP00000259457	catalysis		t	f	905
9606.ENSP00000003084	9606.ENSP00000260645	binding		f	t	163
9606.ENSP00000003084	9606.ENSP00000259512	reaction		f	f	900
9606.ENSP00000003084	9606.ENSP00000259512	catalysis		t	f	900
9606.ENSP00000003084	9606.ENSP00000259512	catalysis		t	t	900
9606.ENSP00000003084	9606.ENSP00000260645	binding		f	f	163
9606.ENSP00000003084	9606.ENSP00000259512	reaction		t	f	900
9606.ENSP00000003084	9606.ENSP00000259512	reaction		t	t	900
9606.ENSP00000003084	9606.ENSP00000261890	binding		f	t	445
9606.ENSP00000003084	9606.ENSP00000261890	binding		f	f	445
9606.ENSP00000003084	9606.ENSP00000261479	catalysis		t	f	901
9606.ENSP00000003084	9606.ENSP00000261712	catalysis		t	f	901
9606.ENSP00000003084	9606.ENSP00000262193	catalysis		t	f	905
9606.ENSP00000003100	9606.ENSP00000240055	activation	activation	t	f	900
9606.ENSP00000003100	9606.ENSP00000260270	reaction		t	f	179
9606.ENSP00000003100	9606.ENSP00000260270	binding		f	t	179
9606.ENSP00000003100	9606.ENSP00000240055	reaction		t	f	900
9606.ENSP00000003100	9606.ENSP00000260270	binding		f	f	179
9606.ENSP00000003100	9606.ENSP00000260270	reaction		f	f	179
9606.ENSP00000003100	9606.ENSP00000260270	catalysis		t	f	179
9606.ENSP00000003100	9606.ENSP00000260270	catalysis		t	t	179
9606.ENSP00000003100	9606.ENSP00000260270	reaction		t	t	179
9606.ENSP00000003302	9606.ENSP00000250495	reaction		t	f	169
9606.ENSP00000003302	9606.ENSP00000250495	reaction		f	f	169
9606.ENSP00000003302	9606.ENSP00000250495	catalysis		t	t	169
9606.ENSP00000003302	9606.ENSP00000228928	catalysis		t	f	177
9606.ENSP00000003302	9606.ENSP00000219473	reaction		t	f	224
9606.ENSP00000003302	9606.ENSP00000219473	catalysis		t	f	224
9606.ENSP00000003302	9606.ENSP00000219473	catalysis		t	t	224
9606.ENSP00000003302	9606.ENSP00000228928	binding		f	t	177
9606.ENSP00000003302	9606.ENSP00000219473	reaction		t	t	224
9606.ENSP00000003302	9606.ENSP00000228928	binding		f	f	177
9606.ENSP00000003302	9606.ENSP00000250495	catalysis		t	f	169
9606.ENSP00000003302	9606.ENSP00000228928	reaction		t	f	177
9606.ENSP00000003302	9606.ENSP00000228928	catalysis		t	t	177
9606.ENSP00000003302	9606.ENSP00000228928	reaction		f	f	177
9606.ENSP00000003302	9606.ENSP00000250495	binding		f	t	169
9606.ENSP00000003302	9606.ENSP00000228928	reaction		t	t	177
9606.ENSP00000003302	9606.ENSP00000250495	binding		f	f	169
9606.ENSP00000003302	9606.ENSP00000257570	catalysis		t	t	177
9606.ENSP00000003302	9606.ENSP00000255194	binding		f	t	165
9606.ENSP00000003302	9606.ENSP00000250495	reaction		t	t	169
9606.ENSP00000003302	9606.ENSP00000255194	binding		f	f	165
9606.ENSP00000003302	9606.ENSP00000257570	catalysis		t	f	177
9606.ENSP00000003302	9606.ENSP00000257570	binding		f	f	177
9606.ENSP00000003302	9606.ENSP00000257570	binding		f	t	177
9606.ENSP00000003302	9606.ENSP00000261722	binding		f	t	165
9606.ENSP00000003302	9606.ENSP00000257570	reaction		t	t	177
9606.ENSP00000003302	9606.ENSP00000257570	reaction		f	f	177
9606.ENSP00000003302	9606.ENSP00000257570	reaction		t	f	177
9606.ENSP00000003302	9606.ENSP00000261722	binding		f	f	165
9606.ENSP00000003302	9606.ENSP00000260983	binding		f	f	163
9606.ENSP00000003302	9606.ENSP00000260983	binding		f	t	163
9606.ENSP00000004921	9606.ENSP00000246657	binding		f	t	804
9606.ENSP00000004921	9606.ENSP00000246657	binding		f	f	804
9606.ENSP00000004921	9606.ENSP00000246657	activation	activation	f	f	804
9606.ENSP00000004921	9606.ENSP00000244050	activation	activation	t	t	416
9606.ENSP00000004921	9606.ENSP00000233202	activation	activation	t	f	416
9606.ENSP00000004921	9606.ENSP00000231449	activation	activation	t	f	416
9606.ENSP00000004921	9606.ENSP00000225245	reaction		t	t	247
